,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
2511,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2512,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2513,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2514,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2515,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2516,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2517,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2518,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2519,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2520,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2521,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2522,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2523,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2524,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2525,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2526,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2527,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2528,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2529,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2530,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2531,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2532,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2533,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2534,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2535,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2536,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2537,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2538,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2539,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2540,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2541,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2542,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2543,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2544,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2545,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2546,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2547,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2548,City Hotel,1,39,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2018-07-06
2549,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2550,City Hotel,1,0,2018,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2018-08-14
2551,City Hotel,1,6,2018,August,33,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,95.33,0,2,Canceled,2018-08-13
2552,City Hotel,1,3,2018,August,33,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,126.67,0,2,Canceled,2018-08-13
2553,City Hotel,1,6,2018,August,33,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,95.33,0,2,Canceled,2018-08-13
2554,City Hotel,1,5,2018,August,33,15,1,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Contract,162.0,0,1,Canceled,2018-08-10
2555,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2556,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2557,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2558,City Hotel,1,5,2018,August,33,15,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.75,0,0,Canceled,2018-08-14
2559,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2560,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2561,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2562,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2563,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2564,City Hotel,1,93,2018,August,33,15,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,2,Canceled,2018-06-23
2565,City Hotel,1,93,2018,August,33,15,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,1,Canceled,2018-06-23
2566,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2567,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2568,City Hotel,1,40,2018,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2018-08-06
2569,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2570,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2571,City Hotel,1,131,2018,August,33,15,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,17.0,,0,Transient-Party,36.25,0,0,Canceled,2018-08-13
2572,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2573,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2574,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2575,City Hotel,1,2,2018,August,33,15,2,1,2,1.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,68.5,0,0,Canceled,2018-08-13
2576,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2577,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2578,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2579,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2580,City Hotel,1,11,2018,August,33,15,2,1,3,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,17.0,,0,Transient-Party,138.5,0,1,Canceled,2018-08-13
2581,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2582,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2583,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2584,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2585,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2586,City Hotel,1,2,2018,August,33,15,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,72.5,0,0,Canceled,2018-08-13
2587,City Hotel,1,131,2018,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-01
2588,City Hotel,1,8,2018,August,34,16,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,99.0,0,1,Canceled,2018-08-12
2589,City Hotel,1,6,2018,August,34,16,1,0,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,162.0,0,0,Canceled,2018-08-13
2590,City Hotel,1,127,2018,August,34,16,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Transient,63.75,0,1,Canceled,2018-08-12
2591,City Hotel,1,90,2018,August,34,16,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,0,Canceled,2018-06-15
2592,City Hotel,1,0,2018,August,34,17,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,114.0,0,0,Canceled,2018-08-17
2593,City Hotel,1,46,2018,August,34,17,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2018-08-12
2594,City Hotel,1,6,2018,August,34,17,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,,0,Transient,75.0,0,2,Canceled,2018-08-17
2595,City Hotel,1,9,2018,August,34,17,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,153.0,0,1,Canceled,2018-08-10
2596,City Hotel,1,3,2018,August,34,17,1,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,38.0,0,Transient,120.0,0,0,Canceled,2018-08-17
2597,City Hotel,1,9,2018,August,34,17,1,2,1,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,153.0,0,2,Canceled,2018-08-17
2598,City Hotel,1,3,2018,August,34,17,1,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,38.0,0,Transient,120.0,0,0,Canceled,2018-08-17
2599,City Hotel,1,3,2018,August,34,17,1,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,38.0,0,Transient,130.0,0,0,Canceled,2018-08-17
2600,City Hotel,1,3,2018,August,34,17,1,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,38.0,0,Transient,99.0,0,0,Canceled,2018-08-17
2601,City Hotel,1,10,2018,August,34,17,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Canceled,2018-08-13
2602,City Hotel,1,3,2018,August,34,17,1,4,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,38.0,0,Transient,119.0,0,0,Canceled,2018-08-17
2603,City Hotel,1,11,2018,August,34,17,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,2,Canceled,2018-08-08
2604,City Hotel,1,3,2018,August,34,17,1,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,38.0,0,Transient,79.2,0,0,Canceled,2018-08-17
2605,City Hotel,1,4,2018,August,34,17,1,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,134.17,0,2,Canceled,2018-08-15
2606,City Hotel,1,3,2018,August,34,17,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,38.0,0,Transient,136.0,0,0,Canceled,2018-08-17
2607,City Hotel,1,3,2018,August,34,17,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,38.0,0,Transient,79.2,0,0,Canceled,2018-08-17
2608,City Hotel,1,46,2018,August,34,17,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2018-08-12
2609,City Hotel,1,4,2018,August,34,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,51.0,0,Transient,84.0,0,0,Canceled,2018-08-14
2610,City Hotel,1,11,2018,August,34,18,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,Non Refund,,48.0,0,Transient,75.0,0,0,Canceled,2018-08-13
2611,City Hotel,1,11,2018,August,34,18,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,Non Refund,,48.0,0,Transient,75.0,0,0,Canceled,2018-08-13
2612,City Hotel,1,11,2018,August,34,18,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,Non Refund,,48.0,0,Transient,75.0,0,0,Canceled,2018-08-13
2613,City Hotel,1,7,2018,August,34,18,0,4,2,0.0,0,BB,MOZ,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,75.0,0,0,Canceled,2018-08-18
2614,City Hotel,1,13,2018,August,34,18,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,80.0,0,2,Canceled,2018-08-13
2615,City Hotel,1,11,2018,August,34,18,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,Non Refund,,48.0,0,Transient,67.0,0,0,Canceled,2018-08-13
2616,City Hotel,1,13,2018,August,34,18,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,2,Canceled,2018-08-13
2617,City Hotel,1,104,2018,August,34,18,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,0,Canceled,2018-08-01
2618,City Hotel,1,11,2018,August,34,18,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,Non Refund,,48.0,0,Transient,75.0,0,0,Canceled,2018-08-13
2619,City Hotel,1,135,2018,August,34,19,0,4,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,55.08,0,0,Canceled,2018-05-05
2620,City Hotel,1,3,2018,August,34,20,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,75.0,0,1,Canceled,2018-08-17
2621,City Hotel,1,1,2018,August,34,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,106.0,0,3,Canceled,2018-08-19
2622,City Hotel,1,1,2018,August,34,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,106.0,0,3,Canceled,2018-08-19
2623,City Hotel,1,13,2018,August,34,20,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,80.0,0,1,Canceled,2018-08-17
2624,City Hotel,1,7,2018,August,34,20,1,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,119.5,0,1,Canceled,2018-08-14
2625,City Hotel,1,107,2018,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,1,Canceled,2018-06-30
2626,City Hotel,1,10,2018,August,34,21,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Contract,153.0,0,2,Canceled,2018-08-17
2627,City Hotel,1,0,2018,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.0,0,0,Canceled,2018-08-21
2628,City Hotel,1,0,2018,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.0,0,0,Canceled,2018-08-21
2629,City Hotel,1,0,2018,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,90.0,0,0,Canceled,2018-08-21
2630,City Hotel,1,0,2018,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.0,0,0,Canceled,2018-08-21
2631,City Hotel,1,99,2018,August,34,21,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,0,Canceled,2018-06-30
2632,City Hotel,1,138,2018,August,34,22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-06
2633,City Hotel,1,17,2018,August,34,22,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,35.2,0,0,Canceled,2018-08-05
2634,City Hotel,1,44,2018,August,34,22,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Canceled,2018-08-05
2635,City Hotel,1,138,2018,August,34,22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-06
2636,City Hotel,1,138,2018,August,34,22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-06
2637,City Hotel,1,138,2018,August,34,22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2018-08-06
2638,City Hotel,1,117,2018,August,34,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,0,Canceled,2018-05-04
2639,City Hotel,1,113,2018,August,34,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,76.5,0,1,Canceled,2018-06-01
2640,City Hotel,1,113,2018,August,34,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,76.5,0,2,Canceled,2018-06-01
2641,City Hotel,1,5,2018,August,34,22,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Contract,75.0,0,0,Canceled,2018-08-20
2642,City Hotel,1,3,2018,August,34,22,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,98.0,0,2,Canceled,2018-08-21
